Time,Temperature,HeatFlux,T_amb,Material_rho,Material_cp,Material_lmbd,Length,x0,RobinAlpha
571.892,22.6229,1200.6191,20.9215
572.95,22.6629,1168.9506,20.9265
574.024,22.6936,1240.1132,20.9317
575.102,22.7398,1242.6146,20.9356
576.155,22.7804,1236.4976,20.9391
577.211,22.8119,1277.2425,20.9428
578.271,22.8566,1285.725,20.9477
579.335,22.8836,1261.3183,20.9504
580.41,22.9465,1277.6633,20.9524
581.474,22.9909,1300.5527,20.9568
582.535,23.0157,1273.2025,20.9594
583.595,23.0641,1306.2291,20.9633
584.675,23.1019,1313.6314,20.965
585.736,23.1534,1340.3811,20.9664
586.787,23.1866,1325.2101,20.9669
587.847,23.2415,1339.6228,20.9689
588.922,23.2697,1324.1934,20.9661
589.985,23.3149,1356.7422,20.966
591.052,23.3634,1346.2204,20.9671
592.105,23.3943,1306.2327,20.9664
593.172,23.4505,1371.793,20.9667
594.232,23.4918,1395.5948,20.9669
595.294,23.5407,1365.5491,20.9675
596.354,23.5751,1367.6706,20.9672
597.405,23.6241,1431.0564,20.9685
598.465,23.6656,1359.7701,20.9678
599.525,23.7196,1390.2777,20.9682
600.604,23.7587,1418.7802,20.9667
601.665,23.7882,1379.7331,20.968
602.718,23.8449,1411.1501,20.9689
603.782,23.8935,1411.2744,20.97
604.848,23.9306,1418.9785,20.9721
605.91,23.9871,1355.1746,20.9713
606.963,24.0182,1419.6312,20.9718
608.037,24.069,1407.0449,20.9722
609.098,24.1041,1413.5954,20.9724
610.164,24.1588,1443.9122,20.9727
611.225,24.1804,1477.4992,20.9716
612.277,24.2304,1442.8966,20.971
613.349,24.281,1453.6026,20.9704
614.412,24.3293,1453.9401,20.9697
615.485,24.3921,1444.5742,20.9677
616.55,24.4293,1446.7666,20.9669
617.605,24.4717,1484.064,20.9649
618.665,24.5148,1434.6028,20.9652
619.727,24.5617,1481.8848,20.9636
620.788,24.6094,1474.8487,20.9631
621.868,24.6425,1477.0316,20.9597
622.928,24.6897,1434.6385,20.9601
624.004,24.7397,1467.5197,20.9586
625.068,24.7766,1463.9651,20.9565
626.12,24.8503,1474.9024,20.9565
627.185,24.874,1493.3605,20.9554
628.26,24.9186,1460.2975,20.9546
629.328,24.9636,1463.0665,20.9545
630.4,25.0135,1562.5687,20.9551
631.475,25.0508,1479.8024,20.9545
632.535,25.1076,1513.1819,20.9535
633.607,25.1503,1458.5416,20.9539
634.679,25.1975,1496.9696,20.9548
635.746,25.2524,1543.9035,20.9545
636.818,25.2962,1549.4351,20.9546
637.881,25.3446,1508.5799,20.9529
638.958,25.3813,1474.5657,20.9526
640.017,25.4383,1536.2175,20.9509
641.088,25.4677,1522.5246,20.9517
642.14,25.5225,1517.1005,20.9504
643.202,25.5679,1483.6276,20.9509
644.277,25.604,1506.3016,20.9491
645.344,25.6652,1486.1666,20.9474
646.401,25.7008,1530.6119,20.9468
647.461,25.7537,1517.6136,20.9458
648.522,25.7988,1542.2645,20.9454
649.584,25.8455,1470.2327,20.943
650.644,25.8799,1494.7541,20.9428
651.717,25.933,1518.9355,20.9399
652.773,25.9851,1546.7389,20.9397
653.834,26.0335,1530.4598,20.9377
654.896,26.0758,1555.8083,20.9367
655.961,26.1095,1548.4707,20.9355
657.013,26.1652,1547.6066,20.9339
658.076,26.2133,1515.8528,20.9317
659.152,26.2558,1538.6487,20.9306
660.212,26.3104,1543.2977,20.9273
661.285,26.3565,1544.2695,20.9252
662.338,26.3901,1531.113,20.9232
663.411,26.4516,1517.9158,20.9232
664.486,26.4986,1540.6415,20.9222
665.557,26.5429,1515.3324,20.9202
666.63,26.5759,1584.719,20.9186
667.683,26.6292,1561.6435,20.9188
668.746,26.6733,1543.6559,20.918
669.809,26.7095,1524.4227,20.9169
670.874,26.7531,1562.2388,20.9161
671.938,26.8076,1533.7863,20.9141
672.997,26.8607,1591.5014,20.9144
674.071,26.8978,1520.1129,20.9131
675.145,26.9581,1554.6061,20.9127
676.213,26.9976,1563.7387,20.9131
677.266,27.0306,1520.1284,20.913
678.337,27.0935,1523.71,20.9142
679.416,27.1236,1563.179,20.913
680.475,27.1658,1582.4535,20.9131
681.548,27.2247,1570.0896,20.9123
682.618,27.2581,1523.9554,20.9122
683.675,27.3044,1514.3214,20.9105
684.738,27.3555,1533.4294,20.9112
685.801,27.3834,1561.6987,20.9101
686.856,27.4366,1525.7255,20.912
687.928,27.4928,1580.7529,20.9105
689.002,27.5315,1538.2885,20.909
690.085,27.5701,1558.7816,20.909
691.144,27.6177,1595.0864,20.9103
692.197,27.6682,1541.099,20.9117
693.255,27.715,1588.8214,20.9147
694.308,27.7622,1576.4043,20.9166
695.37,27.7967,1566.8349,20.918
696.438,27.8396,1587.8991,20.9188
697.516,27.8864,1576.9296,20.9202
698.579,27.9341,1589.8199,20.9191
699.656,27.9776,1566.5515,20.9224
700.728,28.0105,1607.9479,20.9241
701.789,28.0603,1589.2364,20.9279
702.842,28.1027,1649.1629,20.9309
703.902,28.162,1575.5518,20.9355
704.964,28.1978,1580.9223,20.9373
706.033,28.2508,1602.2769,20.9402
707.087,28.2841,1592.7225,20.9425
708.159,28.3372,1591.8314,20.9438
709.231,28.3838,1596.8495,20.9443
710.312,28.415,1558.3244,20.9477
711.381,28.4678,1556.4699,20.9505
712.436,28.5224,1565.6429,20.9532
713.497,28.5617,1563.143,20.9548
714.557,28.6143,1602.5236,20.9556
715.615,28.6395,1610.2123,20.9568
716.687,28.6805,1562.2079,20.9606
717.738,28.734,1556.7162,20.9639
718.8,28.7843,1614.5873,20.9667
719.86,28.8349,1554.401,20.9707
720.935,28.8696,1598.0543,20.9719
721.988,28.9145,1585.3564,20.9743
723.061,28.9644,1572.8535,20.9771
724.14,29.0049,1581.911,20.9806
725.214,29.0576,1579.5731,20.9834
726.274,29.1063,1546.9449,20.9851
727.327,29.1337,1583.1736,20.9886
728.406,29.1787,1571.957,20.9925
729.462,29.2353,1610.3613,20.9939
730.525,29.2712,1565.9183,20.9957
731.585,29.3298,1578.5204,20.998
732.644,29.3652,1596.7233,21.0028
733.709,29.407,1576.769,21.0075
734.772,29.4586,1587.8465,21.0117
735.831,29.5025,1575.6529,21.0169
736.892,29.5447,1578.9273,21.0193
737.954,29.5712,1530.2116,21.0238
739.027,29.6397,1566.0773,21.0273
740.1,29.6782,1581.9915,21.0293
741.159,29.713,1567.2995,21.0318
742.211,29.7515,1579.2405,21.0307
743.275,29.7978,1571.2372,21.0295
744.334,29.8465,1565.8495,21.0287
745.398,29.8865,1557.0685,21.0284
746.475,29.9273,1594.8499,21.0267
747.537,29.9698,1622.0058,21.0235
748.603,30.0045,1594.6722,21.0229
749.663,30.052,1552.0999,21.0221
750.723,30.0987,1611.1179,21.0208
751.797,30.1413,1586.315,21.0227
752.867,30.1915,1592.5717,21.0229
753.926,30.2322,1584.4702,21.0241
754.993,30.2755,1544.8886,21.0237
756.065,30.3118,1563.4075,21.0221
757.119,30.3459,1604.7509,21.0216
758.193,30.3917,1567.6972,21.0208
759.256,30.4399,1535.181,21.0218
760.328,30.4786,1568.552,21.0216
761.392,30.5241,1603.0541,21.0226
762.446,30.5479,1541.5082,21.0248
763.517,30.5949,1607.1829,21.0263
764.581,30.6445,1527.1227,21.0273
765.64,30.6798,1600.9926,21.0268
766.704,30.7135,1612.2041,21.027
767.756,30.7501,1568.1606,21.0268
768.815,30.8012,1559.4004,21.0279
